"name","description","is_fixed","rule","country","created_at"
"Tag der Verfassung (Uruguay)","Jura de la Constitución – Gedenktag an die feierliche Vereidigung der ersten Verfassung im Jahr 1830.","true","{""day"": 18, ""month"": 8}","UY","2026-01-15 10:42:55.103491+01"
"Tag der Helgoland-Übernahme","Erinnert an die feierliche Übergabe der Insel Helgoland vom Vereinigten Königreich an das Deutsche Kaiserreich 1890.","true","{""day"": 18, ""month"": 8}","DE","2026-01-15 10:42:55.103491+01"
"Gedenktag der Heiligen Helena","Mutter von Kaiser Konstantin dem Großen und Schutzpatronin der Archäologen sowie der Nagelschmiede.","true","{""day"": 18, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Welttag der humanitären Hilfe","Ein von der UN ausgerufener Gedenktag zu Ehren aller Helfer, die im Einsatz ihr Leben verloren oder ihr Wohlbefinden riskiert haben.","true","{""day"": 19, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Weltfototag","World Photography Day – Erinnert an die Vorstellung der Daguerreotypie im Jahr 1839 und feiert die Kunst und Wissenschaft der Fotografie.","true","{""day"": 19, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Weltbienentag (US-Termin/Ersatz)","National Honey Bee Day – Ein Aktionstag zur Sensibilisierung für die Bedeutung der Honigbienen für Umwelt und Landwirtschaft.","true","{""day"": 19, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag der Luftfahrt","National Aviation Day – Ein US-Gedenktag am Geburtstag von Orville Wright zur Feier der Entwicklung der Luftfahrt.","true","{""day"": 19, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Alternativtermin für Tag der Kartoffel","Alternativtermin, der in manchen Kalendern für Tag der Kartoffel geführt wird.","true","{""day"": 19, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Unabhängigkeit (Afghanistan)","Gedenktag an den Rawalpindi-Vertrag von 1919, der die Unabhängigkeit vom britischen Einfluss besiegelte.","true","{""day"": 19, ""month"": 8}","AF","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Johannes Eudes","Volksmissionar und Gründer der Eudisten, bekannt für seine Förderung der Herz-Jesu-Verehrung.","true","{""day"": 19, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Welt-Mosquito-Tag","Erinnert an die Entdeckung von Sir Ronald Ross im Jahr 1897, dass weibliche Stechmücken Malaria übertragen.","true","{""day"": 20, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Limonade","National Lemonade Day – Ein sommerlicher Erfrischungstag, der oft auch genutzt wird, um Kindern spielerisch Unternehmertum beizubringen.","true","{""day"": 20, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag des heiligen Stephan von Ungarn","Nationalfeiertag in Ungarn zu Ehren des Staatsgründers und ersten Königs des Landes.","true","{""day"": 20, ""month"": 8}","HU","2026-01-15 10:42:55.103491+01"
"Tag der Schokoladentorte","National Chocolate Pecan Pie Day – Ein kulinarischer Gedenktag für die süße Kombination aus Schokolade und Pekannüssen.","true","{""day"": 20, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag der Wiederherstellung der Unabhängigkeit (Estland)","Gedenkt der Wiedererlangung der Souveränität von der Sowjetunion im Jahr 1991.","true","{""day"": 20, ""month"": 8}","EE","2026-01-15 10:42:55.103491+01"
"Alternativtermin für Virtueller-Liebe-Tag","Alternativtermin, der in manchen Kalendern für Virtueller-Liebe-Tag geführt wird.","true","{""day"": 20, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Bernhard von Clairvaux","Bedeutender Zisterzienserabt, Kirchenlehrer und Mystiker des 12. Jahrhunderts.","true","{""day"": 20, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Welttag der Senioren","Ein Tag zur Anerkennung der Beiträge älterer Menschen zur Gesellschaft sowie zur Sensibilisierung für deren Bedürfnisse.","true","{""day"": 21, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Internationaler Gedenktag für die Opfer des Terrorismus","Ein von der UN ausgerufener Tag, um die Opfer und Überlebenden terroristischer Akte zu ehren und zu unterstützen.","true","{""day"": 21, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Wiederherstellung der Unabhängigkeit (Lettland)","Gedenktag an die Verabschiedung des Verfassungsgesetzes über den Status als unabhängiger Staat im Jahr 1991.","true","{""day"": 21, ""month"": 8}","LV","2026-01-15 10:42:55.103491+01"
"Tag des Honigkuchens","National Honey Bee Day (Ersatztermin) / Spumoni Day – Ein kulinarischer Gedenktag für Honig-Spezialitäten und dreifarbige Eiscreme.","true","{""day"": 21, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Internet-Liebe","Internet Self-Care Day – Ein Tag, der dazu aufruft, achtsam mit der eigenen Online-Präsenz umzugehen und positive Inhalte zu fördern.","true","{""day"": 21, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Pius X.","Gedenktag des 257. Papstes, der als „Papst der Eucharistie“ bekannt ist und im frühen 20. Jahrhundert wirkte.","true","{""day"": 21, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Ninoy Aquino (Philippinen)","Ein nationaler Gedenktag zu Ehren des ermordeten Senators Benigno „Ninoy“ Aquino Jr., ein Symbol des Widerstands.","true","{""day"": 21, ""month"": 8}","PH","2026-01-15 10:42:55.103491+01"
"Internationaler Gedenktag für die Opfer von Gewaltakten aufgrund der Religion oder der Weltanschauung","Ein von der UN ausgerufener Tag, um Solidarität mit Opfern religiöser Intoleranz zu zeigen.","true","{""day"": 22, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Sei-ein-Engel-Tag","Be an Angel Day – Ein Tag, der dazu ermutigt, anderen Menschen uneigennützig zu helfen und eine gute Tat zu vollbringen.","true","{""day"": 22, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Zahnfee","National Tooth Fairy Day – Einer der zwei jährlichen Termine zu Ehren des Fabelwesens, das Milchzähne gegen Belohnungen tauscht.","true","{""day"": 22, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Pflanzendekoration","National Plant a Flower Day (Ersatztermin) – Ein Tag zur Verschönerung der Umgebung mit Blumen und Zimmerpflanzen.","true","{""day"": 22, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Burger-Liebhaber","National Burger Day (UK-Termin) – Ein kulinarischer Ehrentag, der im Vereinigten Königreich oft am Donnerstag vor dem August Bank Holiday gefeiert wird.","true","{""day"": 22, ""month"": 8}","UK","2026-01-15 10:42:55.103491+01"
"Tag der Flagge (Russland)","Gedenktag an die Wiedereinführung der Trikolore als Nationalflagge im Jahr 1991.","true","{""day"": 22, ""month"": 8}","RU","2026-01-15 10:42:55.103491+01"
"Gedenktag Maria Königin","Ein katholischer Gedenktag, der die königliche Würde der Muttergottes in den Mittelpunkt stellt.","true","{""day"": 22, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Internationaler Tag zur Erinnerung an den Sklavenhandel und dessen Abschaffung","Ein UNESCO-Gedenktag, der an den Sklavenaufstand von 1791 in Saint-Domingue erinnert, welcher den Weg zur Abschaffung des transatlantischen Sklavenhandels ebnete.","true","{""day"": 23, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Europäischer Tag des Gedenkens an die Opfer von Stalinismus und Nationalsozialismus","Auch bekannt als Black Ribbon Day; erinnert an die Unterzeichnung des Hitler-Stalin-Pakts 1939 und die Opfer totalitärer Regime.","true","{""day"": 23, ""month"": 8}","EU","2026-01-15 10:42:55.103491+01"
"Beginn des Sternzeichens Jungfrau","Astronomischer Übergang der Sonne in das Tierkreiszeichen Jungfrau (Datum kann je nach Jahr leicht variieren).","true","{""day"": 23, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Billigflieger","Cheap Flight Day – Ein strategischer Tag für Reisende, da Ende August oft die Flugpreise für die Nachsaison sinken.","true","{""day"": 23, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag des Biskuitkuchens","National Sponge Cake Day – Ein kulinarischer Gedenktag zu Ehren des luftig-leichten Tortenbodens.","true","{""day"": 23, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Nationalflagge (Ukraine)","Ein staatlicher Feiertag zur Würdigung der blau-gelben Nationalflagge vor dem Unabhängigkeitstag.","true","{""day"": 23, ""month"": 8}","UA","2026-01-15 10:42:55.103491+01"
"Reit-einen-Windhauch-Tag","Ride the Wind Day – Ein Tag, der dazu einlädt, Windenergie zu nutzen, sei es beim Segeln, Drachensteigen oder einfach durch das Gefühl von Freiheit.","true","{""day"": 23, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Unabhängigkeitstag der Ukraine","Nationalfeiertag zur Erinnerung an die Unabhängigkeitserklärung von der Sowjetunion im Jahr 1991.","true","{""day"": 24, ""month"": 8}","UA","2026-01-15 10:42:55.103491+01"
"Tag des Messers","National Knife Day – Ein Tag zur Würdigung des Messers als eines der ältesten und wichtigsten Werkzeuge der Menschheit.","true","{""day"": 24, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Waffel","National Waffle Day (US-Termin) – Erinnert an die Patentierung des ersten US-Waffeleisens durch Cornelius Swartwout im Jahr 1869.","true","{""day"": 24, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des Merkwürdigen","Strange Music Day – Ein Tag, der dazu einlädt, neue, ungewöhnliche Musikgenres zu entdecken und den eigenen Horizont zu erweitern.","true","{""day"": 24, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag des Pfirsichkuchens","National Peach Pie Day – Ein kulinarischer Gedenktag zu Ehren der sommerlichen Pfirsichernte.","true","{""day"": 24, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Bartholomäus","Bartholomäustag – Apostel und Märtyrer; im Bauernkalender ein wichtiger Lostag für den beginnenden Herbst.","true","{""day"": 24, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Unabhängigkeit (Uruguay)","Nationalfeiertag zur Erinnerung an die Unabhängigkeitserklärung von Brasilien im Jahr 1825.","true","{""day"": 25, ""month"": 8}","UY","2026-01-15 10:42:55.103491+01"
"Tag des Bananensplits","National Banana Split Day – Ein kulinarischer Gedenktag zu Ehren des klassischen Eisbechers, der Anfang des 20. Jahrhunderts erfunden wurde.","true","{""day"": 25, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Whiskey-Sauer-Liebhaber","National Whiskey Sour Day – Ein Tag zur Feier des traditionellen Cocktails aus Whiskey, Zitronensaft und Zucker.","true","{""day"": 25, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Küss-einen-Segler-Tag","Kiss a Sailor Day – Erinnert an das berühmte Foto vom Times Square zum Ende des Zweiten Weltkriegs 1945.","true","{""day"": 25, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des National Park Service (USA)","Gründungstag der US-Nationalparkbehörde im Jahr 1916 zum Schutz der Naturdenkmäler.","true","{""day"": 25, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des Second-Hand-Ladens","National Thrift Shop Day (Ersatztermin) – Zur Förderung von Nachhaltigkeit und dem Kauf gebrauchter Waren.","true","{""day"": 25, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Ludwig IX.","Ludwig der Heilige – Einziger heiliggesprochener König von Frankreich, bekannt für seine Gerechtigkeit und Frömmigkeit.","true","{""day"": 25, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Welthundetag","Ein Aktionstag zur Feier der besonderen Bindung zwischen Mensch und Hund sowie zur Unterstützung von Hunden in Tierheimen.","true","{""day"": 26, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Women’s Equality Day","Gedenktag an die Verabschiedung des 19. Zusatzartikels zur US-Verfassung im Jahr 1920, der Frauen das Wahlrecht garantierte.","true","{""day"": 26, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag der Kirsch-Paprika","National Cherry Popsicle Day – Ein kulinarischer Gedenktag zu Ehren des roten Wassereises am Stiel.","true","{""day"": 26, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des Toilettenpapiers","National Toilet Paper Day – Ein kurioser Gedenktag, der an die erste kommerzielle Vermarktung im Jahr 1857 erinnert.","true","{""day"": 26, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Web-Gerechtigkeits-Tag","Web Not War Day – Ein Aktionstag zur Förderung offener Web-Standards und der Zusammenarbeit in der digitalen Welt.","true","{""day"": 26, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Verfassung (Sardinien/Italien)","Regionaler Gedenktag zur Feier der autonomen Identität und Geschichte.","true","{""day"": 26, ""month"": 8}","IT-SAR","2026-01-15 10:42:55.103491+01"
"Gedenktag der Heiligen Johanna Elisabeth Bichier des Ages","Mitbegründerin der „Töchter vom Kreuz“ und Patronin der Armen und Kranken.","true","{""day"": 26, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Welttag der Kopf-Hals-Tumore","Ein globaler Aktionstag zur Aufklärung über Früherkennung und Behandlung von Krebserkrankungen im Kopf-Hals-Bereich.","true","{""day"": 27, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Unabhängigkeit (Moldau)","Ziua Independenței – Nationalfeiertag zur Erinnerung an die Unabhängigkeitserklärung von der Sowjetunion im Jahr 1991.","true","{""day"": 27, ""month"": 8}","MD","2026-01-15 10:42:55.103491+01"
"Tag der Erdnussbutter-Plätzchen","National Peanut Butter Lover’s Day (Ersatztermin) – Ein kulinarischer Gedenktag für Liebhaber der cremigen Nuss-Spezialität.","true","{""day"": 27, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag der „Banana-Republic“","Erinnert an die Gründung der ersten modernen Bananenrepubliken und dient heute oft als kritischer Tag für fairen Handel.","true","{""day"": 27, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Petroleum-Entdeckung","Oil Tally Day – Erinnert an die erste erfolgreiche Ölbohrung durch Edwin L. Drake in Pennsylvania im Jahr 1859.","true","{""day"": 27, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag des ""The Rock"" (Dwayne Johnson)","Ein inoffizieller Fantag zu Ehren des Schauspielers und ehemaligen Wrestlers.","true","{""day"": 27, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag der Heiligen Monika von Tagaste","Mutter des heiligen Augustinus und Schutzpatronin der Frauen und Mütter.","true","{""day"": 27, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Jahrestag der „I Have a Dream“-Rede","Erinnert an Martin Luther Kings berühmte Rede während des Marsches auf Washington für Arbeit und Freiheit im Jahr 1963.","true","{""day"": 28, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des roten Weines","National Red Wine Day – Ein kulinarischer Gedenktag zur Feier der Vielfalt und Kultur roter Rebsorten.","true","{""day"": 28, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Kirschpastete","National Cherry Turnover Day – Ein kulinarischer Gedenktag zu Ehren der mit Kirschen gefüllten Blätterteigtaschen.","true","{""day"": 28, ""month"": 8}","US","2026-01-15 10:42:55.103491+01"
"Tag des Radio-Hörspiels","Crackers over the Keyboard Day / Radio Commercial Day – Ein Tag zur Würdigung der Geschichte der Radiowerbung und Hörspielkultur.","true","{""day"": 28, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag des Heiligen Augustinus von Hippo","Todestag des bedeutenden Kirchenlehrers und Philosophen, Schutzpatron der Buchdrucker und Theologen.","true","{""day"": 28, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Tag der Marine (Mexiko)","Día de la Armada de México – Ein Gedenktag zu Ehren der mexikanischen Seestreitkräfte.","true","{""day"": 28, ""month"": 8}","MX","2026-01-15 10:42:55.103491+01"
"Tag der Verfassung (Sint Maarten)","Constitution Day – Ein bedeutender staatlicher Feiertag auf der Karibikinsel.","true","{""day"": 28, ""month"": 8}","SX","2026-01-15 10:42:55.103491+01"
"Internationaler Tag gegen Nuklearversuche","Ein von der UN ausgerufener Tag, um das Bewusstsein für die Auswirkungen von Atomwaffentests zu schärfen und ein Ende solcher Versuche zu fordern.","true","{""day"": 29, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Nationalfeiertag der Slowakei","Gedenktag an den Slowakischen Nationalaufstand von 1944 gegen das NS-Regime und dessen Kollaborateure.","true","{""day"": 29, ""month"": 8}","SK","2026-01-15 10:42:55.103491+01"
"Nationaler Sporttag (Indien)","Wird am Geburtstag der Hockey-Legende Major Dhyan Chand gefeiert, um die Bedeutung von Sport und Gesundheit zu fördern.","true","{""day"": 29, ""month"": 8}","IN","2026-01-15 10:42:55.103491+01"
"Tag der Zitronensaft-Liebhaber","National Lemon Juice Day – Ein kulinarischer Gedenktag zu Ehren der vielseitigen Verwendung von Zitronensaft in Küche und Haushalt.","true","{""day"": 29, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Gedenktag Enthauptung Johannes’ des Täufers","Ein christlicher Gedenktag, der an das Martyrium Johannes’ des Täufers erinnert.","true","{""day"": 29, ""month"": 8}","INT","2026-01-15 10:42:55.103491+01"
"Nationaler Heldentag (Philippinen)","Nationaler Gedenktag zu Ehren der bekannten und unbekannten Heldinnen und Helden des Landes.","true","{""day"": 29, ""month"": 8}","PH","2026-01-15 10:42:55.103491+01"
